question_id,answer_id,comment_id,comment_text,comment_owner
102288,437388.0,106014.0,"Also, considering the parameters for the credit line: https://www.nerdwallet.com/blog/credit-cards/what-fico-score-considered-good-credit/ Amount of credit used (30% of FICO score): The lower the amount of available credit you use, the better. Keep your credit balance below 30% of your total credit line. Here, less is more, and it’s even better if you can keep your balance below 10% of your credit. But, in the data set, revolving_util is always way too high and it doesnt fit in 30% at all.",314084.0
101348,436101.0,105691.0,I guess we need to make assumptions then. How do we figure out which ones are relevant? One wrong assumption could derail the entire hypothesis.,319357.0
101348,436110.0,,nan,
101348,436215.0,,nan,
101348,436263.0,,nan,
101348,436119.0,,nan,
102295,437396.0,,nan,
102297,437399.0,,nan,
102298,437404.0,,nan,
102298,437437.0,106030.0,"Yes, it is a generic statement only.",313517.0
102298,437489.0,,nan,
102298,437406.0,,nan,
102298,438486.0,,nan,
102304,437424.0,106117.0,"Yes, you can.",313517.0
102304,437424.0,106037.0,I've taken the values between Q1 - 1.5 x IQR & Q3 + 1.5 x IQR for outlier treatment as this also is one of the most widely accepted methods. where IQR is Q3 - Q1. Is there a problem if I do this? And is it ok to apply this to all the columns which has outliers?,310974.0
102304,437430.0,,nan,
102304,438722.0,,nan,
102304,437435.0,,nan,
100746,432971.0,,nan,
100746,432992.0,,nan,
100746,436176.0,,nan,
102330,437586.0,106064.0,"Other categorical values like IT,Federral etc",318476.0
102330,437586.0,106107.0,"How can we find where most of the applicants work? Even to categorize, we will have to select the values from the column. How to do that? Manually? What if there are millions of records?",318078.0
102330,437779.0,106241.0,"My question was a general curiosity on how to deal with such columns in the future, not just limited to this assignment... so I thought to ask in the discussion forum.",318078.0
102330,437810.0,,nan,
102330,438182.0,106240.0,"My question was a general curiosity on how to deal with such columns in the future, not just limited to this assignment... so I thought to ask in the discussion forum.",318078.0
102330,438338.0,106239.0,"My question was a general curiosity on how to deal with such columns in the future, not just limited to this assignment... so I thought to ask in the discussion forum.",318078.0
102334,437584.0,,nan,
102334,437780.0,,nan,
102334,437597.0,,nan,
102350,437621.0,,nan,
102350,437809.0,,nan,
102350,438241.0,,nan,
102355,437704.0,106096.0,post that you can convert into int by using astype(int),305129.0
102355,437808.0,106157.0,Thanks :),305129.0
102369,437709.0,,nan,
102369,437807.0,,nan,
102369,437972.0,,nan,
102312,437509.0,,nan,
102312,437811.0,,nan,
88648,367078.0,,nan,
88648,366993.0,,nan,
88648,367046.0,,nan,
88648,367115.0,,nan,
88648,367212.0,,nan,
88648,367243.0,,nan,
88648,367225.0,,nan,
88648,367027.0,,nan,
88648,367719.0,,nan,
88699,367404.0,,nan,
88699,367432.0,,nan,
88699,367382.0,,nan,
88699,367641.0,,nan,
88699,367543.0,,nan,
88699,367738.0,,nan,
88699,369125.0,,nan,
88703,367366.0,93041.0,please check my answer below and let me know if you still have any confusion.,317998.0
88703,367366.0,93039.0,I have posted the quiz question and options,311857.0
88703,367374.0,,nan,
88703,367481.0,,nan,
88703,367489.0,,nan,
88703,367377.0,,nan,
88703,367642.0,,nan,
89526,371534.0,,nan,
89526,371545.0,,nan,
89526,371652.0,,nan,
89526,371568.0,,nan,
88608,366853.0,,nan,
88608,366849.0,,nan,
88608,366827.0,,nan,
88608,366832.0,,nan,
88608,367067.0,,nan,
88608,367065.0,,nan,
88608,367218.0,,nan,
88608,367403.0,,nan,
88608,367536.0,,nan,
88720,367445.0,,nan,
88720,367446.0,,nan,
88720,367467.0,,nan,
88720,367507.0,,nan,
88720,367434.0,,nan,
88720,367550.0,,nan,
88720,367621.0,,nan,
88720,367728.0,,nan,
88720,367848.0,,nan,
88720,367885.0,,nan,
88720,368689.0,,nan,
88720,368824.0,,nan,
88894,368452.0,,nan,
88894,368456.0,,nan,
88894,368794.0,,nan,
88894,368702.0,,nan,
89143,,,nan,
89208,369893.0,93663.0,You will learn those tools and methods in the course further. Few are mentioned above.,301557.0
89208,369923.0,93548.0,Tableau is data visualization tool. I doubt it can be used for data preparation or cleaning.,318458.0
89208,370847.0,,nan,
89206,369882.0,,nan,
89206,369936.0,,nan,
89651,372157.0,,nan,
89651,372178.0,,nan,
89651,372224.0,,nan,
89651,372333.0,,nan,
89833,373464.0,,nan,
89833,373652.0,,nan,
89367,370763.0,,nan,
91010,379839.0,95685.0,Thanks,304812.0
91010,379840.0,95686.0,Thanks,304812.0
91010,380124.0,,nan,
91010,380173.0,,nan,
90914,379008.0,,nan,
90914,379028.0,,nan,
90914,379294.0,,nan,
90914,379428.0,,nan,
90914,380015.0,,nan,
90914,380033.0,95669.0,Thanks Rishi,303227.0
90914,380033.0,95758.0,Please upvote and select my answer as the solution. Thanks!,300734.0
90914,380690.0,,nan,
90914,379329.0,95546.0,"Instead of functools.reduce, directly use reduce. Instead of print(functools.reduce(lambda x,y:x*y, a)), use print(reduce(lambda x,y:x*y, a))",317987.0
90914,379329.0,95547.0,Thanks aman. It worked,320257.0
90156,375556.0,,nan,
90156,375559.0,,nan,
90156,375579.0,,nan,
90156,383176.0,,nan,
90156,375641.0,,nan,
88764,367712.0,,nan,
88764,367722.0,,nan,
88764,367730.0,,nan,
88764,367739.0,,nan,
88764,367824.0,,nan,
88764,367743.0,,nan,
88764,369348.0,,nan,
90851,378664.0,,nan,
90851,379192.0,,nan,
90851,378703.0,,nan,
90851,378658.0,,nan,
88727,,,nan,
88693,367288.0,,nan,
88693,367932.0,,nan,
88693,367935.0,,nan,
88693,367291.0,,nan,
88693,367316.0,,nan,
88693,367342.0,,nan,
88693,367347.0,,nan,
88693,367435.0,,nan,
88693,367640.0,,nan,
88693,367964.0,,nan,
88693,367872.0,,nan,
88693,367967.0,,nan,
88693,368499.0,,nan,
88693,368501.0,,nan,
88693,368418.0,,nan,
88693,368817.0,,nan,
88693,367305.0,,nan,
89116,369455.0,,nan,
89116,369467.0,,nan,
89116,369530.0,,nan,
89116,369457.0,,nan,
88853,368253.0,,nan,
88853,368271.0,,nan,
88853,368285.0,,nan,
88853,368288.0,,nan,
88853,368311.0,,nan,
88853,368579.0,93272.0,Can you please provide screenshot of your code to help you better ?,317991.0
88853,368579.0,93296.0,You have to use the reduce() function already available in python. More more details refer to the following link : https://www.geeksforgeeks.org/reduce-in-python/,304319.0
88853,368579.0,93572.0,This is a graded question. It's unethical to ask for screenshots of the potential answer.,319721.0
88853,368579.0,93585.0,"Bhaswati, can you try and tell me what more would you want to know? Please be specific when you're asking questions. I understand that you still did not get clarity for your questions from the answers. However, there are relevant answers which might have answered part of your questions. But if you specifically ask what your doubts, the discussion forum can be a help. Also, please do not take this for granted and ask solutions for graded questions. It is unethical to do so and UpGrad doesn't entertain this.",319721.0
88853,368968.0,,nan,
88853,369430.0,,nan,
88853,370075.0,,nan,
90624,377993.0,,nan,
89441,371098.0,,nan,
89441,371105.0,,nan,
89458,371261.0,,nan,
89458,371183.0,,nan,
89439,371108.0,,nan,
89439,371111.0,,nan,
89439,371220.0,,nan,
88783,367809.0,,nan,
88783,367814.0,,nan,
88783,367816.0,,nan,
88783,367826.0,,nan,
88783,367853.0,,nan,
88783,368966.0,,nan,
88783,367801.0,,nan,
88783,369440.0,,nan,
89725,372775.0,,nan,
89725,372671.0,95040.0,It shows partially correct,308958.0
89725,372778.0,,nan,
89725,373217.0,,nan,
89725,376572.0,95041.0,"If we define it in a if condition initially,",308958.0
89497,371445.0,,nan,
89497,371336.0,,nan,
89497,371499.0,,nan,
89497,372338.0,,nan,
89497,372520.0,,nan,
88792,367874.0,,nan,
88792,367877.0,,nan,
88792,368029.0,,nan,
88792,367922.0,,nan,
88809,,,nan,
88835,368185.0,,nan,
88835,368198.0,93246.0,its not a graded question,318017.0
88834,368146.0,,nan,
88834,368154.0,,nan,
88834,368721.0,,nan,
88837,368504.0,,nan,
88837,368176.0,,nan,
88837,368199.0,,nan,
88837,368098.0,93180.0,"Hi Vinay, thank you for answering. I am not looking at any coding question specific, but an understanding if there is a difference between the two",315383.0
88837,368098.0,93190.0,"Comprehension is a technique where in certain logic is applied on an existing data-set and the result is saved as a list, dict or a set as the need may be.",313826.0
89445,371241.0,,nan,
89445,371345.0,,nan,
89445,373285.0,,nan,
89445,380631.0,,nan,
89445,381278.0,,nan,
89749,372803.0,,nan,
89749,372950.0,94385.0,"Actually i followed from prep classes what ever given example on set operations , so that's why one test case is passed another test case failed . Thaq madanjit , Instead of hardcoding where we can find best ways to solve questions",305804.0
88869,368370.0,,nan,
88869,368376.0,,nan,
88869,368711.0,,nan,
88869,369034.0,,nan,
88869,369280.0,,nan,
88869,369755.0,,nan,
88869,375293.0,,nan,
88869,376128.0,,nan,
90239,375949.0,94967.0,Thanks Amani,319860.0
90239,375974.0,94968.0,Thanks Subarna !,319860.0
90107,375197.0,94761.0,I am working with same browser and cleared previous questions now just reached in this page and this issue persists,319969.0
90107,375211.0,,nan,
90107,375259.0,,nan,
90107,375275.0,94777.0,after reloading started . thanks,319969.0
90107,375288.0,,nan,
90661,378080.0,,nan,
90661,378105.0,,nan,
88916,368530.0,,nan,
88916,368785.0,,nan,
88916,368550.0,,nan,
88936,368612.0,93282.0,I came across this issue while I was in the factorial code. I hadn't handled the code for input of 0 which was why one test case failed,319898.0
88936,368619.0,93294.0,"Hi @Rajarshi Palit, Can you please look at my query below?",306248.0
88936,368621.0,93293.0,Thanks,300687.0
88936,368666.0,93632.0,https://learn.upgrad.com/v/course/208/session/19861/segment/101047 Please go through FAQs. .,319721.0
88936,368705.0,93301.0,Thanks :),306248.0
88936,368705.0,93305.0,Cheers!! glad to know that you found it:),310481.0
88936,368705.0,93302.0,I got my answer at http://help.upgrad.com/coding-console/coding-solution-is-not-accepted,306248.0
88936,368774.0,,nan,
88936,369131.0,,nan,
88936,370336.0,,nan,
88936,370376.0,,nan,
88936,370510.0,,nan,
88940,368638.0,93286.0,perfect! thanks :),305652.0
88940,368639.0,,nan,
88940,368637.0,,nan,
88940,368651.0,,nan,
88940,369277.0,,nan,
88940,380669.0,,nan,
88950,368681.0,,nan,
88950,368770.0,,nan,
88950,370338.0,93787.0,Thanks Sushmitha.,301107.0
88979,368878.0,,nan,
88979,368956.0,,nan,
88979,368851.0,,nan,
88979,368861.0,,nan,
88979,368858.0,,nan,
88979,368883.0,,nan,
90842,378639.0,,nan,
90842,378718.0,,nan,
90842,380052.0,,nan,
88748,367638.0,,nan,
88748,367657.0,,nan,
88748,367671.0,,nan,
88748,367846.0,,nan,
88748,367999.0,,nan,
88748,367653.0,,nan,
88986,368890.0,93325.0,"But if I share the code, won't it count as negative. Let me try and explain more properly, I am trying to convert the main input list into a set, so that 4th part of the question can be solved. I could successfully convert the 3 sports list into the respective sets, but facing problem when converting the main list into a set.",318335.0
88986,368896.0,93326.0,Okay. I got your point. Thanks,318335.0
89029,369091.0,93348.0,"@prashant sahu Thanks. I did not try it on Jupyter notebook, I don't know why it did not strike to me. My solution got rejected on both attempts I think I have to be more careful hereafter.",304389.0
89029,369202.0,,nan,
89029,369836.0,,nan,
88893,368444.0,93279.0,"Sorted() function is already converting the sequence passed to it into a list internally, as mentioned by Vinay too. In that case, how is it possible that the conversion to list and then sorted() function made it more efficient? Also, in our case, total time = time taken in converting set to list + time taken to sort. Also, in the reference link, it is not clearly mentioned as why one of those would work fast.",317987.0
88893,368440.0,,nan,
88893,368533.0,,nan,
88765,367726.0,,nan,
88765,367758.0,,nan,
88765,367785.0,,nan,
88765,367841.0,,nan,
88765,367842.0,,nan,
88765,368963.0,,nan,
89087,369309.0,93410.0,I have tried that as well and considered the case of 0! also. The code is running fine in python.,300719.0
89087,369357.0,93419.0,I am not getting any error for any input value. My code is running in python. Its just that when i verify my code it says the output is not matching whereas it is showing correctly in python.,300719.0
89087,369357.0,93428.0,generally when it says output is not matching then it gives the input values expected value and the solution value so will you be able to share that and also are you using the reduce function as well because its one of the criteria,300687.0
89087,370506.0,,nan,
89087,369371.0,,nan,
89087,371064.0,,nan,
89144,369629.0,,nan,
89144,369619.0,93471.0,it's not showing the error . i'll add the screenshot,301117.0
89144,369623.0,,nan,
89144,369632.0,93644.0,got it . thank you :),301117.0
89144,369685.0,93869.0,"As this is a grading question, it's unethical to ask for screenshots of a potential answer.",319721.0
89144,369718.0,93645.0,thank you :),301117.0
89144,369718.0,93774.0,welcome:),305656.0
89144,370375.0,,nan,
89144,370478.0,,nan,
89144,370503.0,,nan,
89144,370689.0,94007.0,"if I do so, it says return outside function.",300721.0
89144,370689.0,94652.0,"Check for the input number using if block. If the number is 0, just print 1 right there. Otherwise enter else block where the reduce function can be used to multiply for a range from 1 to (number + 1).",318007.0
89144,374566.0,,nan,
89147,369875.0,,nan,
89147,369953.0,,nan,
89152,369687.0,,nan,
89152,370731.0,,nan,
89152,369691.0,,nan,
89152,369708.0,93489.0,what about negative numbers? all other cases would include them as well.,317998.0
89152,369708.0,94854.0,"I used this hint and tried to run.. I am getting ""No sample testcases passed. (0/2)"" while clicking on Verify but when I click on ""Run code"" it says ""Code execution successful!"".. what to do? Since its a graded one I want to be sure ..",310508.0
89152,369727.0,93701.0,"i am getting an indentation error while inserting value 0 saying name 'reduce' is not defined, eventhough I kept "" from functools import reduce"" after else, rest of the values i am getting the correct factorial...help me",320606.0
89152,370330.0,93870.0,Hey please understand that this a graded question. Asking for many details on the solution is unethical. Conceptual details can be asked but directly asking to solve errors is not the right way. I hope you understand. I'll have to delete few of your questions.,319721.0
89152,370524.0,,nan,
89152,375647.0,,nan,
90817,378508.0,,nan,
90817,378494.0,,nan,
90817,380695.0,,nan,
90832,378576.0,,nan,
90832,378577.0,,nan,
90832,379703.0,,nan,
90832,378597.0,,nan,
90958,379388.0,,nan,
90958,379417.0,,nan,
90958,379599.0,,nan,
90958,380051.0,,nan,
90959,379386.0,,nan,
90959,379416.0,,nan,
90959,379456.0,,nan,
90959,379482.0,,nan,
89219,369925.0,,nan,
89219,371021.0,,nan,
89219,371001.0,,nan,
89219,370877.0,,nan,
89219,371100.0,,nan,
89219,369940.0,93876.0,"Hello Susmitha, Hello Sushmitha, I completely got your points and agree with you. I can not discuss any graded questions and code here. But i just want to know that This questions are coming under below module (highlighted) but i dont know why it is showing as python graded questions. This is not a graded questions. Please clarify me so i will not do repeat again. Intro to Data Managementkeyboard_arrow_rightRESOURCE Data Structures and Algorithms in Python",320195.0
89219,369940.0,93555.0,Thanks Aditya for good information. Still i am doing some mistake in below code. please let me know where i am going wrong.,320195.0
89219,369940.0,93806.0,"Hi Nishan, Assuming that 'ar' is a list and n is the length of the list, the logic is absolutely correct. You can try and run the code mentioned below which contains the logic which you are using. testList = [1,1,2,2,3,4,4,5,5] result = testList[0] for i in range(1,9): result = result^testList[i] print(result) Are you getting some exception ?",318355.0
89219,369940.0,93872.0,"Hey, Nishan. This is a graded question and you cannot discuss direct solutions for these on the discussion forum. It is unethical to ask answers for questions you'd be evaluated on. If you're doing this we might have to exclude you from the discussion form. I hope you understand.",319721.0
89228,369968.0,,nan,
89228,369939.0,,nan,
89228,369974.0,,nan,
89228,369951.0,,nan,
89230,370108.0,,nan,
89230,369963.0,,nan,
89230,370500.0,,nan,
89230,372654.0,,nan,
89230,373890.0,,nan,
89230,374431.0,,nan,
89184,369786.0,93500.0,output exactly matches with answer,315455.0
89184,369786.0,93504.0,"Your code is providing correct answer for sample test case. But when you submit, your code is tested for various test cases apart from the sample test case. If it fails in these test cases, then it gets rejected.",313691.0
89184,369786.0,93506.0,check this page to get a better understanding of how the upgrad coding console works : https://learn.upgrad.com/v/course/208/session/15859/segment/80225,313691.0
89184,369802.0,93512.0,i am not denying it about simplifying code. But question is that when code produces correct output why its got rejected,315455.0
89184,369790.0,93501.0,it's 16 only,315455.0
89184,369790.0,93507.0,modify the input in your jupyter notenbook so that you get two or more values as output and check if they are sorted,308635.0
89184,369854.0,93520.0,1.when I have single value sorting is not required 2. my logic may be complex but output is important in this scenario and output exactly maching with given answer ref screen shot,315455.0
89184,369854.0,93521.0,"When you do a verify , the code will be tested with few of the input values. But there could be many other input values configured which will be executed when you do a submit of the Code. One of the input values, where your code for Condition 3 could be failing is C = [2,5,9,12,13,15,16,17,18] F= [2,4,5,6,7,9,13,16,19] H =[1,2,5,9,10,11,12,13,15,19] When you execute your code over this input, the output will be [12, 15, 16] but it should be [12, 15, 16,19]",318804.0
89330,370402.0,93875.0,"Hey Vishwanath, the test cases are hidden from you because you are expected to code an efficient and generic code. As mentioned try various test cases by yourself and run your code and verify it. Then try sybmitting it.",319721.0
89330,370399.0,93649.0,Make your code generic. Don't hardcode any value. The test cases are hidden. You can't see them,314547.0
89330,370449.0,,nan,
89330,370396.0,,nan,
90787,378363.0,,nan,
89340,,,nan,
89346,371083.0,,nan,
89346,370638.0,,nan,
89346,370953.0,,nan,
89846,373527.0,,nan,
89846,373535.0,,nan,
89846,373672.0,,nan,
90356,376681.0,95043.0,"Create a series using list = [6,7,8,9,2,3,4,5] and print the output series as the square of each number in the list. Hint: If input series = 1,2,3 the output series should be 1,4,9 Hint: First create the series and then using apply and lambda find the output series.",310008.0
90356,376681.0,95033.0,Solution output 0 6 1 7 2 8 3 9 4 2 5 3 6 4 7 5 dtype: int64 0 36 1 49 2 64 3 81 4 4 5 9 6 16 7 25 dtype: int64 Expected output 0 6 1 7 2 8 3 9 4 2 5 3 6 4 7 5 dtype: int64 0 36 1 49 2 64 3 81 4 4 5 9 6 16 7 25 dtype: int64,310008.0
90356,376738.0,95233.0,i'm taking his logic only and do it in my way,310008.0
90356,376738.0,95049.0,i do same,310008.0
90356,376738.0,95050.0,Apart from the error mentioned above anything else is coming in error ?,317991.0
90356,376738.0,95051.0,no bt it is not show verify,310008.0
90356,376738.0,95052.0,coz of this error,310008.0
90356,376738.0,95223.0,"shristi, can you please share your code. The code Vipul mentioned works fine. If you post yours, we can try adn figure where it's going wrong.",319721.0
89114,369472.0,,nan,
89114,369581.0,,nan,
89114,371077.0,,nan,
89114,371080.0,94359.0,"This doesnt make sense, since the Memory is being computed from the underlying compiler how does the web console makes a difference? Do you think an int would use more memory than 36 bytes even if it is a web console.",300734.0
90092,375141.0,94756.0,Tried all these,316399.0
90092,375147.0,94757.0,"I contacted my student mentor through whatsapp, based on his suggestion I posted in the forum",316399.0
90092,375381.0,94882.0,I did the same. Now I am able to. Thank you all for your advices!!!!!,316399.0
90092,375381.0,94957.0,Happy Learning!!,318328.0
89576,371834.0,,nan,
89576,371826.0,,nan,
89576,371837.0,,nan,
89576,371890.0,,nan,
90806,378434.0,,nan,
90806,378497.0,,nan,
90806,378516.0,,nan,
89959,374552.0,,nan,
89959,374664.0,,nan,
90098,375213.0,94816.0,"Hey, please do not ask direct answers for the graded questions. Go through the pinned post here, https://learn.upgrad.com/v/course/208/question/89445",319721.0
90098,375185.0,,nan,
90098,375202.0,94762.0,the closing syntax is not correct remove one ),318476.0
90098,375208.0,,nan,
90098,375222.0,,nan,
90098,375209.0,,nan,
89400,370835.0,,nan,
90099,375219.0,95045.0,"Hi, I respectfully disagree. The point of solving on your own first is to apply your own logic and there are multiple ways to execute code logic. The question doesn't specify that set operators HAVE to be used. The explanation later is to learn a better/different way of doing something.",312608.0
90099,380199.0,95704.0,"Hi Yash, In the starting of the questions, it is written that , Set Operation, so it has to be with sets",306243.0
90099,380199.0,95723.0,"Hi Yash, I agree with you in the previous question it is mention. I also solved the football cricket question using for loop in the first attempt. But in the second attempt i used set operation. we can ask this topic with some of the TA members and get their view. I possible please raise this question again in the discussion forum and we can ask the TA.",306243.0
90099,380199.0,95705.0,Please refer previous question if there is loss of marks then they clearly mentioned that what is needed like factorial question needs to be done with the help reduce() function only that what I got from description.,318011.0
89590,376486.0,,nan,
90493,377476.0,,nan,
90493,377484.0,,nan,
90493,377495.0,,nan,
90493,377810.0,,nan,
90493,378527.0,,nan,
89350,370648.0,,nan,
89350,370783.0,,nan,
89350,370539.0,93723.0,Got it. Thanks! https://docs.python.org/3/library/functools.html#functools.reduce,308637.0
89350,370532.0,93729.0,"In that case I believe we can drop those records, and that will be part of data cleaning phase",318554.0
89350,370532.0,93722.0,"I accept the case about factorial being not defined. However, when we are crunching huge lists, I think there will be issues if we give exceptions. This is why I asked the question.",308637.0
88917,368546.0,93268.0,aware of first one..thanks for other one,319869.0
88917,368564.0,,nan,
88917,368558.0,,nan,
88917,368573.0,,nan,
88917,368575.0,,nan,
88917,368630.0,93308.0,thanks,319869.0
88917,369522.0,,nan,
90589,377887.0,,nan,
90589,377882.0,,nan,
90736,378149.0,,nan,
90736,378178.0,95352.0,instead of '=' use '==' and it will work :),318495.0
90736,378343.0,,nan,
91069,380274.0,,nan,
91069,380756.0,,nan,
91069,381569.0,,nan,
91038,380022.0,,nan,
91038,380050.0,,nan,
91038,380047.0,,nan,
91038,380147.0,,nan,
90015,374770.0,,nan,
90015,374778.0,,nan,
90015,375178.0,,nan,
90015,374798.0,,nan,
95730,405404.0,,nan,
95730,405418.0,,nan,
95730,405634.0,,nan,
95730,405726.0,,nan,
96310,410357.0,,nan,
96310,410727.0,102041.0,"Hi Harsha, Can you please elaborate more how we can have balls in multiple of 100.",320103.0
96310,410727.0,102043.0,ohh...I was thinking we have to make sure that ball faced should be 100..thanks for clarifying,320103.0
96310,410727.0,102042.0,It is (100 * runs_scored/balls_faced),311160.0
96310,413036.0,,nan,
96550,411430.0,102087.0,I also include the student who submit after 2nd deadline but not get the right answer.,310419.0
96550,411449.0,102089.0,Answer i got not in the option,310419.0
96550,411523.0,102563.0,You can create a new column and assign 1 if he has missed the first deadline else 0. You can add up the 1s to know the count.,304319.0
96550,413125.0,,nan,
96550,414284.0,102562.0,That won't be required as we would be checking for submit_date > deadline. So 2016 would not match.,304319.0
96647,411702.0,,nan,
96647,413127.0,,nan,
96647,414879.0,,nan,
97077,415039.0,,nan,
97077,415352.0,,nan,
97077,414507.0,,nan,
97077,416094.0,,nan,
96201,409731.0,101751.0,"When that is done, it doesn't match with the expected output. So I'm confused about that.",310505.0
96201,409731.0,101753.0,It does match with the output as you would be rounding off the values,311160.0
96201,409731.0,101757.0,"No... When you calculate as average, it shows different values. For example, if you take average rating of the 2nd row, the average rating is supposed to be (2+2+1)/3 = 1.7 and not 2.0. But in the expected output, it shows 2.0.",310505.0
96201,409731.0,101760.0,Ok... I see. Thanks.,310505.0
96201,409731.0,102410.0,"I agree with you Revathi, I think the question could have been a bit elaborated. Once you see the expected output in the environment window only then it becomes a bit clear..",310508.0
96201,412355.0,,nan,
96201,413039.0,,nan,
96201,413395.0,,nan,
96201,413884.0,,nan,
96226,409726.0,,nan,
96226,410735.0,,nan,
96226,410739.0,,nan,
96226,413101.0,,nan,
97195,,,nan,
97157,415453.0,,nan,
97157,415450.0,,nan,
98603,419883.0,,nan,
98603,419712.0,,nan,
98603,419926.0,,nan,
98748,420687.0,103593.0,So you want to count the frequency of date occuring in your dataset.. you can use seaborn.countplot,316349.0
98748,420687.0,103592.0,Why I cannot plot date and time. The datetime can itself be an axis to see the distribution through out a particular day or certain number of dates.,303085.0
98748,420691.0,,nan,
98748,420725.0,,nan,
96411,410662.0,,nan,
96411,410669.0,,nan,
96411,410903.0,,nan,
96411,411058.0,,nan,
96411,411632.0,,nan,
95616,404768.0,100984.0,"Yes there are many datasets, but when we are going to use some DataSets available online, under which licence we can use them?",317984.0
95616,404774.0,100988.0,is this applicable for all the datasets?,317984.0
95616,404774.0,101050.0,"It should be. All these are public datasets. But, double check the specific dataset page if you are not just using it for personal use.",318329.0
95616,405537.0,101220.0,"yes u can, even Kaggle has provided his own dataset also for a competition going on",317984.0
95616,405537.0,101230.0,yes,303082.0
95616,406551.0,101426.0,scraping is not always legal,318329.0
95616,406551.0,101409.0,can you explain more on this please,311741.0
95616,407355.0,,nan,
95616,412279.0,,nan,
95616,410002.0,,nan,
95616,411062.0,,nan,
95616,415071.0,,nan,
96512,411957.0,,nan,
96512,413065.0,,nan,
96462,410964.0,,nan,
96462,411746.0,,nan,
95781,405721.0,101243.0,"I didn't come across 'Segmented Univariant analysis' till now.. let's hear from others,.. sorry..",316349.0
95781,405721.0,101240.0,about Segmented Univariant analysis,317993.0
95781,407000.0,,nan,
95781,411259.0,,nan,
95781,412016.0,,nan,
97134,415108.0,,nan,
97134,415102.0,,nan,
97018,414118.0,,nan,
97018,414574.0,102611.0,thank u,320606.0
97018,416060.0,,nan,
96694,412047.0,,nan,
96694,412164.0,,nan,
96694,413151.0,,nan,
96694,412996.0,,nan,
96711,412092.0,102208.0,We need to find answers in python?,307495.0
96711,412137.0,,nan,
96711,412811.0,,nan,
96711,412838.0,,nan,
96716,412146.0,,nan,
96840,413980.0,,nan,
96840,413254.0,102382.0,"1. Select any cell in the sheet having data. Click on ""Insert"" then click on ""PivotTable"" then ""Ok"". 2. This takes you to a new sheet which has a pivot table. Now, on the right hand side search for the ""Watch.TV"" filed and drag it to the ""Row Lables"". 3. Similarly, drag ""Science.."" to the ""Values"" Section. By default, the calculation done is a ""Count"". Click on the downward-arrow symbol , click on ""Value Field Setting"". Then choose ""Average"" and click ""Ok"".",313826.0
96840,413254.0,102379.0,Hi Vinay! What did u used to get the avg values for marks?,318427.0
96849,413178.0,,nan,
96476,411136.0,,nan,
96476,411142.0,,nan,
96476,411747.0,,nan,
96476,411756.0,,nan,
96640,411691.0,,nan,
96640,412251.0,,nan,
96513,411333.0,,nan,
96513,411368.0,,nan,
96513,412118.0,,nan,
96513,412185.0,,nan,
96377,410494.0,,nan,
96377,411101.0,,nan,
96377,412242.0,,nan,
96377,414307.0,,nan,
96970,413769.0,,nan,
96806,412779.0,102299.0,i have given file path again it is throwing an error,306996.0
96806,412797.0,,nan,
96806,413047.0,,nan,
96806,413708.0,,nan,
96806,413582.0,,nan,
95878,407090.0,101579.0,Even after converting it into excel and then the column settings to date time could not see year 2008,318451.0
95878,407090.0,101606.0,Could you check if it shows in Python or not? BTW which excel version are you using?,313517.0
95878,407090.0,101659.0,2013 version,318451.0
95878,407090.0,102076.0,I too am facing the same issue. The original csv file does not have any data for year 2008.,308435.0
95878,407090.0,102148.0,Could you verify if opening the dataset in Python also has the same issue or not?,313517.0
95878,407090.0,102207.0,its showing 2018 not 2008,301651.0
95878,407090.0,102217.0,"Try using this method: Open a new excel sheet. Go to the data tab. Choose ""Get data from text/csv""(from top left) option and open the csv file. Also check out this link to see if it helps:https://support.office.com/en-us/article/format-a-date-the-way-you-want-8e10019e-d5d8-47a1-ba95-db95123d273e. BTW could someone do a filter and show a screenshot of what all years are being shown in the csv file?",313517.0
95878,407090.0,102345.0,"i tried to change the date setting as shown above, but still cannot see 2008 data in excel.",310509.0
95878,407090.0,102524.0,in excel if we format its changing to 2018 but in python its working fine post changing to dat format,301651.0
95878,412248.0,,nan,
95878,411581.0,,nan,
95878,411582.0,,nan,
97005,413953.0,,nan,
97005,414869.0,102639.0,Ok,313228.0
96783,412619.0,102278.0,"df[['SilverPrice','GoldPrice']].corr()",319444.0
96783,412619.0,102277.0,yes i used corr function in python but to to get only for 2008,319444.0
96783,412725.0,,nan,
96783,412640.0,,nan,
96783,412748.0,,nan,
96783,413383.0,,nan,
96813,412805.0,102311.0,So is it working now or still getting error ?,317991.0
96813,412805.0,102310.0,i have placed file in folder and i have given a path,306996.0
96813,413317.0,,nan,
96813,413392.0,,nan,
97090,414958.0,,nan,
97090,414566.0,,nan,
97090,414570.0,,nan,
97090,415059.0,,nan,
97090,415190.0,,nan,
97090,415475.0,,nan,
97090,415310.0,,nan,
96437,410751.0,,nan,
96437,410771.0,,nan,
96437,410966.0,,nan,
96437,412188.0,,nan,
96138,408739.0,,nan,
99043,421723.0,104069.0,Thanks for the response.Can't we have any solution segments after each graded questions like we had previously for numpy and Pandas....,308964.0
99043,421723.0,104131.0,Not possible for graded questions. Thanks.,301912.0
